,epoch,loss,energy_mean,energy_std,CI,proposal_width,acceptance_rate,walltime
0,0,0.0010864376090466,1.9997072219848635,0.0095113152638077,1.9999999999999931,0.7197421789169312,0.513671875,0.2548671999829821
1,1,-0.0027790358290076256,2.0004615783691406,0.012043099850416183,1.9999999999999933,0.6662139296531677,0.508056640625,0.24972870002966374
2,2,0.0015216039028018713,1.9998245239257812,0.011199948377907276,1.9999999999999933,0.7024420499801636,0.49462890625,0.13390050001908094
3,3,0.0013868743553757668,2.0002589225769043,0.008968365378677845,1.9999999999999933,0.7190328240394592,0.5,0.11532230000011623
4,4,0.0019258907996118069,1.9995570182800293,0.010581732727587223,1.9999999999999933,0.7170128226280212,0.484375,0.1183671000180766
5,5,0.0009475407423451543,2.000136137008667,0.010041396133601665,1.9999999999999933,0.7213075160980225,0.5,0.11573639995185658
6,6,0.0019133803434669971,1.99984610080719,0.0085603641346097,1.9999999999999933,0.7187055945396423,0.51123046875,0.11185369995655492
7,7,0.0012220015050843358,1.9998944997787476,0.009038623422384262,1.9999999999999933,0.6998269557952881,0.49658203125,0.11200250004185364
8,8,0.0015437435358762741,1.9998105764389038,0.009546078741550446,1.9999999999999933,0.7201035618782043,0.49658203125,0.11844430002383888
9,9,0.0019069465342909098,2.000091314315796,0.008715597912669182,1.9999999999999933,0.7077386379241943,0.50634765625,0.10986949998186901
10,10,0.0010615072678774595,2.0001425743103027,0.00820324569940567,1.9999999999999933,0.7236368060112,0.515869140625,0.11461940000299364
11,11,0.0010843044146895409,1.999753475189209,0.008353420533239841,1.9999999999999933,0.7341355085372925,0.5068359375,0.11041329998988658
12,12,0.0005977803375571966,1.9999470710754395,0.00914924405515194,1.9999999999999933,0.7258252501487732,0.502197265625,0.11146799998823553
13,13,0.00113303295802325,1.9997847080230713,0.008495566435158253,1.9999999999999933,0.7162529826164246,0.4970703125,0.11221250001108274
14,14,0.00104976212605834,1.9998228549957275,0.007976201362907887,1.9999999999999933,0.69696444272995,0.486083984375,0.10969379998277873
15,15,0.0011340759228914976,1.9997550249099731,0.007756329607218504,1.9999999999999933,0.7201589941978455,0.507080078125,0.14418139995541424
16,16,0.000709778512828052,1.9999561309814453,0.007920508272945881,1.9999999999999933,0.7071930766105652,0.48828125,0.1162888000253588
17,17,0.0009732253383845091,1.9995431900024414,0.008238778449594975,1.9999999999999933,0.715115487575531,0.496826171875,0.11221359996125102
18,18,0.0009584709769114852,1.9997954368591309,0.007887575775384903,1.9999999999999933,0.6922938227653503,0.494384765625,0.11093419999815524
19,19,0.00166710012126714,1.9997199773788452,0.007620504125952721,1.9999999999999933,0.7104294300079346,0.5166015625,0.1252478000242263
20,20,0.0008997161639854312,1.999940037727356,0.007825607433915138,1.9999999999999933,0.7181998491287231,0.49169921875,0.11207089998060837
21,21,0.001087540527805686,1.9997012615203857,0.008162114769220352,1.9999999999999933,0.734681248664856,0.50927734375,0.15287210000678897
22,22,0.0013289330527186394,1.9999558925628662,0.007612548302859068,1.9999999999999933,0.7209938764572144,0.507568359375,0.11672280001221225
23,23,0.0013185436837375164,1.9998596906661987,0.007582488935440779,1.9999999999999933,0.7151041030883789,0.5009765625,0.11866279999958351
24,24,0.001183860469609499,1.9997625350952148,0.007832679897546768,1.9999999999999933,0.712803304195404,0.49755859375,0.109473499993328
25,25,0.0015530346427112818,1.9997820854187012,0.007795227225869894,1.9999999999999933,0.712836742401123,0.499755859375,0.1084747000131756
26,26,0.0007914128946140409,1.9999464750289917,0.007467243820428848,1.9999999999999933,0.7045395374298096,0.494384765625,0.10875600000144914
27,27,0.0012050842633470893,1.9999276399612427,0.007558791898190975,1.9999999999999933,0.7108433246612549,0.5029296875,0.11366480001015589
28,28,0.000839733867906034,2.0000271797180176,0.007621243130415678,1.9999999999999933,0.6974327564239502,0.48974609375,0.1141965999850072
29,29,0.0009847658220678568,2.0001296997070312,0.007975689135491848,1.9999999999999933,0.7017542123794556,0.509765625,0.11155800003325567
30,30,0.0014717229641973972,1.9997867345809937,0.007670723833143711,1.9999999999999933,0.7057815194129944,0.48876953125,0.11090999998850748
31,31,0.001365878153592348,1.9999812841415405,0.007257339544594288,1.9999999999999933,0.7162609100341797,0.4990234375,0.11429770005634055
32,32,0.0008385875262320042,1.9999091625213623,0.007762353867292404,1.9999999999999933,0.728421688079834,0.507568359375,0.11952419998124242
33,33,0.0017623475287109613,1.9996862411499023,0.007274427451193333,1.9999999999999933,0.7279148101806641,0.499267578125,0.11857009999221191
34,34,0.001373223029077053,1.9999175071716309,0.007637948263436556,1.9999999999999933,0.7070828080177307,0.50439453125,0.11178989999461919
35,35,0.001149627729319036,1.999753475189209,0.00763342110440135,1.9999999999999933,0.7147566080093384,0.51513671875,0.10831419995520264
36,36,0.0006310745375230908,2.000114679336548,0.0075789690017700195,1.9999999999999933,0.7165996432304382,0.494873046875,0.12269490002654493
37,37,0.0007239639526233077,2.0000197887420654,0.0075735049322247505,1.9999999999999933,0.7192257046699524,0.506591796875,0.11027370003284886
38,38,0.0015229065902531147,1.9997031688690186,0.007432572543621063,1.9999999999999933,0.7061391472816467,0.496826171875,0.11496370000531897
39,39,0.0011572832008823752,1.9998369216918945,0.0073893191292881966,1.9999999999999933,0.7166394591331482,0.509033203125,0.11034489999292418
40,40,0.001352848019450903,1.9995994567871094,0.0073041124269366264,1.9999999999999933,0.6959142684936523,0.495361328125,0.1106838999548927
41,41,0.0014768161345273256,1.999912977218628,0.007166596595197916,1.9999999999999933,0.6857404112815857,0.49755859375,0.11457269999664277
42,42,0.001219081925228238,1.9997479915618896,0.007403397001326084,1.9999999999999933,0.7100862860679626,0.48486328125,0.1150296000414528
43,43,0.0008962149731814861,1.999776840209961,0.007324367295950651,1.9999999999999933,0.7075600624084473,0.523193359375,0.11108309996780008
44,44,0.001147272763773799,1.9998581409454346,0.007219358813017607,1.9999999999999933,0.7157948017120361,0.505615234375,0.11377689999062568
45,45,0.0005501811392605305,2.0000321865081787,0.007669629063457251,1.9999999999999933,0.7200234532356262,0.501953125,0.11133400001563132
46,46,0.0013335293624550104,1.9997227191925049,0.007384006399661303,1.9999999999999933,0.7175168991088867,0.503662109375,0.109896200010553
47,47,0.0014968268806114793,1.9998657703399658,0.007203422486782074,1.9999999999999933,0.7159026861190796,0.510009765625,0.1261054000351578
48,48,0.0013358804862946272,1.999909520149231,0.006960924714803696,1.9999999999999933,0.707911491394043,0.5009765625,0.11013629997614771
49,49,0.001099688932299614,2.000019073486328,0.007114079315215349,1.9999999999999933,0.7235849499702454,0.50927734375,0.1377204000018537
50,50,0.0011804915266111493,1.9999021291732788,0.007105882745236158,1.9999999999999933,0.7271137237548828,0.510498046875,0.1128679999965243
51,51,0.0015664482489228249,1.9995031356811523,0.007101788651198149,1.9999999999999933,0.6896107196807861,0.492919921875,0.10924820002401248
52,52,0.0010312472004443407,1.999882459640503,0.007063874043524265,1.9999999999999933,0.6925113201141357,0.489990234375,0.1101831000414677
53,53,0.0009024617611430585,1.99994957447052,0.0071595157496631145,1.9999999999999933,0.6905720233917236,0.497802734375,0.10867280000820756
54,54,0.0009100381284952164,1.999692678451538,0.007239251863211393,1.9999999999999933,0.7033150792121887,0.50048828125,0.1146246999851428
55,55,0.0007239715196192265,1.9997851848602295,0.006923255044966936,1.9999999999999933,0.7208688855171204,0.510498046875,0.10857749998103827
56,56,0.0010912313591688871,1.9998737573623657,0.0068235634826123714,1.9999999999999933,0.702896237373352,0.49755859375,0.11553919996367767
57,57,0.0011313948780298233,1.9997165203094482,0.0071233101189136505,1.9999999999999933,0.6987505555152893,0.493896484375,0.11018220003461465
58,58,0.0009955416899174452,1.9996647834777832,0.007016925606876612,1.9999999999999933,0.7244157791137695,0.504150390625,0.15732609998667613
59,59,0.0006199580384418368,1.9998894929885864,0.007031918037682772,1.9999999999999933,0.7234308123588562,0.50341796875,0.1111934999935329
60,60,0.0009847604669630527,1.9997411966323853,0.006736051291227341,1.9999999999999933,0.7096807360649109,0.495361328125,0.11357990000396967
61,61,0.0011376846814528108,1.999839186668396,0.006772415246814489,1.9999999999999933,0.7207919955253601,0.5,0.11227599997073412
62,62,0.0007343565230257809,2.0000569820404053,0.006841066759079695,1.9999999999999933,0.7325770258903503,0.5029296875,0.12189520004903898
63,63,0.0011039797682315111,1.9998133182525635,0.006965162698179483,1.9999999999999933,0.724968671798706,0.51220703125,0.11339529999531806
64,64,0.0013707217294722795,1.9996509552001953,0.006594421807676554,1.9999999999999933,0.7050777077674866,0.50341796875,0.11125399998854846
65,65,0.0007907491526566446,1.9997601509094238,0.006897850427776575,1.9999999999999933,0.7147212624549866,0.499267578125,0.10997970000607893
66,66,0.0009055007831193507,1.9998904466629028,0.006711726542562246,1.9999999999999933,0.6935727000236511,0.482666015625,0.10864699998637661
67,67,0.001157731981948018,1.9996228218078613,0.0067363581620156765,1.9999999999999933,0.7041236162185669,0.507080078125,0.11868359998334199
68,68,0.000539880886208266,1.999853253364563,0.006638171151280403,1.9999999999999933,0.7138184905052185,0.49609375,0.15832600003341213
69,69,0.0010126713896170259,1.9997608661651611,0.006614432670176029,1.9999999999999933,0.6905455589294434,0.482666015625,0.10708749998593703
70,70,0.0009488200303167105,1.9996827840805054,0.006671907380223274,1.9999999999999933,0.7260275483131409,0.520263671875,0.1268176999874413
71,71,0.0005497772363014519,1.9999353885650635,0.006646798923611641,1.9999999999999933,0.7058168649673462,0.496826171875,0.10967139998683706
72,72,0.0008365999674424529,1.9996260404586792,0.006584778428077698,1.9999999999999933,0.7003356218338013,0.501953125,0.11084749997826293
73,73,0.0007545235566794872,1.9997684955596924,0.006428812630474567,1.9999999999999933,0.7281849384307861,0.507568359375,0.11035129998344928
74,74,0.000718206400051713,1.9998871088027954,0.00640632351860404,1.9999999999999933,0.7077651023864746,0.497314453125,0.1185527999768965
75,75,0.0008425030391663313,1.9997382164001465,0.006452144123613834,1.9999999999999933,0.7131548523902893,0.49560546875,0.1144316999707371
76,76,0.0005317801842465997,1.9997693300247192,0.006744707003235817,1.9999999999999933,0.708349883556366,0.5029296875,0.11790820001624525
77,77,0.0006550455582328141,1.9998499155044556,0.006551673170179129,1.9999999999999933,0.7250348925590515,0.5048828125,0.11390439997194335
78,78,0.0010056011378765106,1.9996294975280762,0.006472197361290455,1.9999999999999933,0.6925678849220276,0.48046875,0.11193060001824051
79,79,0.000967778149060905,1.9996941089630127,0.006399502512067556,1.9999999999999933,0.7044581770896912,0.50146484375,0.11459500005003065
80,80,0.0006789409089833498,1.9997024536132812,0.006534151267260313,1.9999999999999933,0.711148738861084,0.5078125,0.11774110002443194
