,epoch,loss,energy_mean,energy_std,CI,proposal_width,acceptance_rate,walltime,loss diff
0,0,0.3906106948852539,2.341991424560547,0.7848352193832397,1.9999999999999933,0.5409547090530396,0.497314453125,0.10683051310479641,99.60938930511475
